version,group,family,stage,size_label,profile,target,experiment_purpose,config,training_status,probe_complete,initial_psnr_db,peak_psnr_db,peak_progress,final_psnr_db,gain_from_initial_db,drop_from_peak_db,needs_attention,attention_reason,validation_basis,trajectory,scope_count,data_source,metrics_or_log_path,rmdsrn_final_total_loss,rmdsrn_final_member_loss,rmdsrn_final_variance_kl,rmdsrn_final_lambda,rmdsrn_final_lr,result_summary
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size1304,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size1304/ionization__H2.yaml,ok,true,35.415715,38.204436,50,38.204436,2.788721,0,false,,v3 官方严格校验,"5:35.415715,10:36.38492,15:36.797762,20:37.28492,25:37.375737,30:37.659689,35:37.940448,40:37.822095,45:38.097457,50:38.204436",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size1304-H2/20260812_150120_672679/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=38.204 dB，首探针增益=+2.789 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size1304,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size1304/ionization__He.yaml,ok,true,27.881024,34.003177,50,34.003177,6.122153,0,false,,v3 官方严格校验,"5:27.881024,10:30.849166,15:31.558748,20:32.97874,25:33.103023,30:31.285693,35:32.982527,40:33.244078,45:32.367457,50:34.003177",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size1304-He/20260812_150120_088149/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=34.003 dB，首探针增益=+6.122 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size1304,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size1304/ionization__PD.yaml,ok,true,35.169798,41.399377,50,41.399377,6.229579,0,false,,v3 官方严格校验,"5:35.169798,10:35.840325,15:37.501793,20:38.13479,25:39.193045,30:38.804833,35:40.535775,40:39.256345,45:41.297847,50:41.399377",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size1304-PD/20260812_150120_059405/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=41.399 dB，首探针增益=+6.230 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size163,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size163/ionization__GT.yaml,ok,true,32.481721,37.836952,50,37.836952,5.355231,0,false,,v3 官方严格校验,"5:32.481721,10:33.529161,15:34.008773,20:34.753739,25:35.62441,30:36.211639,35:36.480451,40:37.093926,45:37.518786,50:37.836952",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size163-GT/20260812_110754_869634/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=37.837 dB，首探针增益=+5.355 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size163,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size163/ionization__H_plus.yaml,ok,true,28.533716,34.942071,50,34.942071,6.408355,0,false,,v3 官方严格校验,"5:28.533716,10:29.439152,15:30.64679,20:32.231628,25:32.710399,30:33.090906,35:33.889913,40:33.578308,45:34.751488,50:34.942071",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size163-H_plus/20260812_110755_314877/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=34.942 dB，首探针增益=+6.408 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size163,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size163/ionization__H2.yaml,ok,true,34.951328,39.774944,50,39.774944,4.823616,0,false,,v3 官方严格校验,"5:34.951328,10:36.261115,15:37.674317,20:37.724243,25:38.192885,30:37.36751,35:38.478452,40:38.853036,45:39.113237,50:39.774944",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size163-H2/20260812_110754_825207/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.775 dB，首探针增益=+4.824 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size163,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size163/ionization__He.yaml,ok,true,27.404175,34.034522,45,32.891114,5.486939,1.143408,true,collapse=1.1434dB,v3 官方严格校验,"5:27.404175,10:28.466585,15:29.0628,20:30.871251,25:32.215528,30:32.512859,35:33.113388,40:33.868337,45:34.034522,50:32.891114",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size163-He/20260812_110755_243024/metrics/exploration_psnr.tsv,,,,,,需关注：最终 PSNR=32.891 dB，首探针增益=+5.487 dB，较峰值回落=1.143 dB；collapse=1.1434dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size163,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size163/ionization__PD.yaml,ok,true,34.549812,39.631151,45,38.865678,4.315866,0.765473,false,,v3 官方严格校验,"5:34.549812,10:35.727377,15:36.433094,20:36.735874,25:37.855402,30:38.448119,35:38.325331,40:38.904398,45:39.631151,50:38.865678",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size163-PD/20260812_110754_331445/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=38.866 dB，首探针增益=+4.316 dB，较峰值回落=0.765 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size326,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size326/ionization__GT.yaml,ok,true,32.872274,38.477412,50,38.477412,5.605138,0,false,,v3 官方严格校验,"5:32.872274,10:34.058998,15:34.564689,20:34.750967,25:35.704688,30:36.522656,35:36.617838,40:37.081455,45:37.777014,50:38.477412",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size326-GT/20260812_120910_597893/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=38.477 dB，首探针增益=+5.605 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size326,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size326/ionization__H_plus.yaml,ok,true,27.965825,35.816413,50,35.816413,7.850588,0,false,,v3 官方严格校验,"5:27.965825,10:30.58872,15:31.493359,20:31.714203,25:33.023111,30:33.582622,35:34.633336,40:34.141762,45:35.060012,50:35.816413",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size326-H_plus/20260812_120910_976234/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=35.816 dB，首探针增益=+7.851 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size326,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size326/ionization__H2.yaml,ok,true,35.062682,39.33928,45,38.676542,3.61386,0.662738,false,,v3 官方严格校验,"5:35.062682,10:35.682951,15:36.732735,20:36.822601,25:37.237419,30:38.779841,35:38.951359,40:38.329026,45:39.33928,50:38.676542",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size326-H2/20260812_120909_929158/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=38.677 dB，首探针增益=+3.614 dB，较峰值回落=0.663 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size326,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size326/ionization__He.yaml,ok,true,28.219036,34.095123,40,32.23309,4.014054,1.862033,true,collapse=1.8620dB,v3 官方严格校验,"5:28.219036,10:29.778255,15:30.195607,20:31.333069,25:32.247428,30:33.122529,35:32.054752,40:34.095123,45:33.152179,50:32.23309",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size326-He/20260812_120909_956419/metrics/exploration_psnr.tsv,,,,,,需关注：最终 PSNR=32.233 dB，首探针增益=+4.014 dB，较峰值回落=1.862 dB；collapse=1.8620dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size326,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size326/ionization__PD.yaml,ok,true,35.024576,40.715338,45,40.389951,5.365375,0.325387,false,,v3 官方严格校验,"5:35.024576,10:36.530626,15:36.998501,20:38.229512,25:39.060266,30:38.947613,35:38.461549,40:39.629062,45:40.715338,50:40.389951",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size326-PD/20260812_120910_902043/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=40.390 dB，首探针增益=+5.365 dB，较峰值回落=0.325 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size652,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size652/ionization__GT.yaml,ok,true,32.921406,39.889726,50,39.889726,6.96832,0,false,,v3 官方严格校验,"5:32.921406,10:34.765487,15:35.50786,20:36.164144,25:37.169373,30:38.014389,35:38.519469,40:39.083999,45:39.640893,50:39.889726",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size652-GT/20260812_132936_028131/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=39.890 dB，首探针增益=+6.968 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size652,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size652/ionization__H_plus.yaml,ok,true,28.889594,36.641313,45,36.564144,7.67455,0.077169,false,,v3 官方严格校验,"5:28.889594,10:31.410514,15:33.042514,20:33.729541,25:34.592487,30:34.016566,35:35.021051,40:36.12567,45:36.641313,50:36.564144",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size652-H_plus/20260812_132935_644613/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=36.564 dB，首探针增益=+7.675 dB，较峰值回落=0.077 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size652,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size652/ionization__H2.yaml,ok,true,35.273802,38.972612,50,38.972612,3.69881,0,false,,v3 官方严格校验,"5:35.273802,10:35.589651,15:36.528139,20:36.511293,25:36.84795,30:37.346991,35:37.823794,40:37.950786,45:38.518688,50:38.972612",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size652-H2/20260812_132936_037174/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=38.973 dB，首探针增益=+3.699 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size652,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size652/ionization__He.yaml,ok,true,28.232951,35.135413,50,35.135413,6.902462,0,false,,v3 官方严格校验,"5:28.232951,10:30.084666,15:30.223487,20:32.236466,25:32.657776,30:33.6091,35:34.237429,40:33.62642,45:35.105205,50:35.135413",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size652-He/20260812_132936_029661/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=35.135 dB，首探针增益=+6.902 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / MoE-INR / 正式 Size 矩阵烟雾测试,MoE-INR,reconstruction,Size652,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/MoE-INR/Size652/ionization__PD.yaml,ok,true,33.955347,41.242548,45,40.584391,6.629044,0.658157,false,,v3 官方严格校验,"5:33.955347,10:36.639609,15:36.130369,20:37.800845,25:38.759305,30:38.897669,35:40.319494,40:40.134499,45:41.242548,50:40.584391",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-moe-inr-ionization-size652-PD/20260812_132935_149931/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=40.584 dB，首探针增益=+6.629 dB，较峰值回落=0.658 dB。
explorationv3,explorationv3 / NeuralExpert / 正式 Size 矩阵烟雾测试,NeuralExpert,manager_pretraining,Size082,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/NeuralExpert/Size082/ionization__GT__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,,batch exploration_summary.tsv,batch_logs/exploration_v3/20260810_070740/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv3,explorationv3 / NeuralExpert / 正式 Size 矩阵烟雾测试,NeuralExpert,reconstruction,Size082,formal,GT,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/NeuralExpert/Size082/ionization__GT.yaml,ok,true,33.730377,37.430155,50,37.430155,3.699778,0,false,,v3 官方严格校验,"5:33.730377,10:36.016979,15:36.744206,20:37.134256,25:37.30758,30:37.349137,35:37.395949,40:37.421807,45:37.422023,50:37.430155",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-neural-expert-ionization-size082-GT/20260813_114930/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=37.430 dB，首探针增益=+3.700 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / NeuralExpert / 正式 Size 矩阵烟雾测试,NeuralExpert,manager_pretraining,Size082,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/NeuralExpert/Size082/ionization__H_plus__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,,batch exploration_summary.tsv,batch_logs/exploration_v3/20260810_070740/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv3,explorationv3 / NeuralExpert / 正式 Size 矩阵烟雾测试,NeuralExpert,reconstruction,Size082,formal,H_plus,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/NeuralExpert/Size082/ionization__H_plus.yaml,ok,true,30.088665,33.605956,50,33.605956,3.517291,0,false,,v3 官方严格校验,"5:30.088665,10:31.976485,15:32.754521,20:33.136533,25:33.460241,30:33.504186,35:33.555975,40:33.587208,45:33.596113,50:33.605956",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-neural-expert-ionization-size082-H_plus/20260813_114930/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=33.606 dB，首探针增益=+3.517 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / NeuralExpert / 正式 Size 矩阵烟雾测试,NeuralExpert,manager_pretraining,Size082,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/NeuralExpert/Size082/ionization__H2__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,,batch exploration_summary.tsv,batch_logs/exploration_v3/20260810_070740/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv3,explorationv3 / NeuralExpert / 正式 Size 矩阵烟雾测试,NeuralExpert,reconstruction,Size082,formal,H2,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/NeuralExpert/Size082/ionization__H2.yaml,ok,true,34.279964,37.42581,50,37.42581,3.145846,0,false,,v3 官方严格校验,"5:34.279964,10:36.266798,15:36.863973,20:37.164618,25:37.25444,30:37.380242,35:37.407238,40:37.417309,45:37.419758,50:37.42581",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-neural-expert-ionization-size082-H2/20260813_114930/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=37.426 dB，首探针增益=+3.146 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / NeuralExpert / 正式 Size 矩阵烟雾测试,NeuralExpert,manager_pretraining,Size082,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/NeuralExpert/Size082/ionization__He__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,,batch exploration_summary.tsv,batch_logs/exploration_v3/20260810_070740/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
explorationv3,explorationv3 / NeuralExpert / 正式 Size 矩阵烟雾测试,NeuralExpert,reconstruction,Size082,formal,He,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/NeuralExpert/Size082/ionization__He.yaml,ok,true,29.335329,32.685313,50,32.685313,3.349984,0,false,,v3 官方严格校验,"5:29.335329,10:31.057857,15:31.91302,20:32.344576,25:32.524662,30:32.578106,35:32.667143,40:32.664625,45:32.674277,50:32.685313",,batch exploration_summary.tsv,runs/exploration_v3/explore-v3-neural-expert-ionization-size082-He/20260813_114930/metrics/exploration_psnr.tsv,,,,,,通过：最终 PSNR=32.685 dB，首探针增益=+3.350 dB，较峰值回落=0.000 dB。
explorationv3,explorationv3 / NeuralExpert / 正式 Size 矩阵烟雾测试,NeuralExpert,manager_pretraining,Size082,formal,PD,对正式 RD-curve 矩阵的五个 Size 档位进行 50 epoch-equivalent 烟雾测试，检查可训练性、收益与塌陷。,configs_exploration_v3/NeuralExpert/Size082/ionization__PD__managerpretrain.yaml,ok,false,,,,,,,false,,管理器预训练阶段不适用重建探针校验,,,batch exploration_summary.tsv,batch_logs/exploration_v3/20260810_070740/exploration_summary.tsv,,,,,,成功：管理器预训练完成；该阶段不产生重建 PSNR。
